coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKG	geneLoc	geneNum	Score
Capsule_11	O10_2	189438_2	k141_189438	1114	1902	-	789	20	0.0355649	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O10_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O10_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O10_2	21695_26	k141_21695	27411	28202	+	792	6	0.0106291	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O10_2	182873_2	k141_182873	1320	2117	-	798	3	0.00527457	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O10_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O10_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O10_2	189438_1	k141_189438	135	1100	-	966	31	0.045025	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O10_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O10_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O10_2	21695_27	k141_21695	28220	29311	+	1092	14	0.0179877	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O10_2	182873_1	k141_182873	234	1304	-	1071	0	0	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O12_2	189438_3	k141_189438	1904	2902	-	999	10	0.00823006	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O12_2	111070_2	k141_111070	155	1072	-	918	1	0.000895624	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O12_2	21695_25	k141_21695	26354	27391	+	1038	8	0.00633667	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O12_2	89708_8	k141_89708	6701	7735	-	1035	2	0.00158876	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O12_2	182873_3	k141_182873	2131	3165	-	1035	0	0	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O12_2	189438_2	k141_189438	1114	1902	-	789	29	0.0302197	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O12_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O12_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O12_2	21695_26	k141_21695	27411	28202	+	792	5	0.00519055	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O12_2	182873_2	k141_182873	1320	2117	-	798	0	0	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O12_2	89708_7	k141_89708	5893	6684	-	792	4	0.00415244	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O12_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O12_2	189438_1	k141_189438	135	1100	-	966	19	0.0161713	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O12_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O12_2	89708_6	k141_89708	4819	5874	-	1056	10	0.00778583	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O12_2	21695_27	k141_21695	28220	29311	+	1092	15	0.0112937	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O12_2	182873_1	k141_182873	234	1304	-	1071	0	0	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O14_2	189438_3	k141_189438	1904	2902	-	999	246	0.18633	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O14_2	111070_2	k141_111070	155	1072	-	918	1	0.00082427	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O14_2	21695_25	k141_21695	26354	27391	+	1038	0	0	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O14_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O14_2	182873_3	k141_182873	2131	3165	-	1035	3	0.00219327	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O14_2	189438_2	k141_189438	1114	1902	-	789	137	0.131388	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O14_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O14_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O14_2	21695_26	k141_21695	27411	28202	+	792	1	0.000955404	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O14_2	182873_2	k141_182873	1320	2117	-	798	0	0	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O14_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O14_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O14_2	189438_1	k141_189438	135	1100	-	966	336	0.263193	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O14_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O14_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O14_2	21695_27	k141_21695	28220	29311	+	1092	0	0	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O14_2	182873_1	k141_182873	234	1304	-	1071	0	0	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O16_2	189438_3	k141_189438	1904	2902	-	999	16	0.00868554	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O16_2	111070_2	k141_111070	155	1072	-	918	2	0.00118149	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O16_2	21695_25	k141_21695	26354	27391	+	1038	0	0	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O16_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O16_2	182873_3	k141_182873	2131	3165	-	1035	0	0	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O16_2	189438_2	k141_189438	1114	1902	-	789	14	0.00962262	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O16_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O16_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O16_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O16_2	182873_2	k141_182873	1320	2117	-	798	1	0.000679578	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O16_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O16_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O16_2	189438_1	k141_189438	135	1100	-	966	16	0.00898225	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O16_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O16_2	89708_6	k141_89708	4819	5874	-	1056	1	0.000513545	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O16_2	21695_27	k141_21695	28220	29311	+	1092	0	0	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O16_2	182873_1	k141_182873	234	1304	-	1071	0	0	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O18_2	189438_3	k141_189438	1904	2902	-	999	10	0.005907	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O18_2	111070_2	k141_111070	155	1072	-	918	2	0.00128564	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O18_2	21695_25	k141_21695	26354	27391	+	1038	0	0	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O18_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O18_2	182873_3	k141_182873	2131	3165	-	1035	1	0.000570154	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O18_2	189438_2	k141_189438	1114	1902	-	789	22	0.0164543	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O18_2	35651_2	k141_35651	547	1341	+	795	2	0.00148455	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O18_2	94081_2	k141_94081	469	1260	+	792	6	0.00447053	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O18_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O18_2	182873_2	k141_182873	1320	2117	-	798	0	0	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O18_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O18_2	35651_3	k141_35651	1354	2316	+	963	1	0.000612783	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O18_2	189438_1	k141_189438	135	1100	-	966	18	0.0109958	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O18_2	94081_3	k141_94081	1274	2242	+	969	9	0.0054809	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O18_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O18_2	21695_27	k141_21695	28220	29311	+	1092	0	0	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O18_2	182873_1	k141_182873	234	1304	-	1071	4	0.00220396	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O20_2	189438_3	k141_189438	1904	2902	-	999	36	0.021147	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O20_2	111070_2	k141_111070	155	1072	-	918	3	0.00191774	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O20_2	21695_25	k141_21695	26354	27391	+	1038	0	0	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O20_2	89708_8	k141_89708	6701	7735	-	1035	1	0.000566984	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O20_2	182873_3	k141_182873	2131	3165	-	1035	3	0.00170095	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O20_2	189438_2	k141_189438	1114	1902	-	789	16	0.0119002	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O20_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O20_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O20_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O20_2	182873_2	k141_182873	1320	2117	-	798	5	0.00367687	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O20_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O20_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O20_2	189438_1	k141_189438	135	1100	-	966	39	0.0236918	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O20_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O20_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O20_2	21695_27	k141_21695	28220	29311	+	1092	3	0.00161217	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O20_2	182873_1	k141_182873	234	1304	-	1071	5	0.00273963	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O22_2	189438_3	k141_189438	1904	2902	-	999	3	0.0026299	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O22_2	111070_2	k141_111070	155	1072	-	918	0	0	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O22_2	21695_25	k141_21695	26354	27391	+	1038	4	0.00337479	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O22_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O22_2	182873_3	k141_182873	2131	3165	-	1035	0	0	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O22_2	189438_2	k141_189438	1114	1902	-	789	6	0.00665975	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O22_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O22_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O22_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O22_2	182873_2	k141_182873	1320	2117	-	798	1	0.00109744	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O22_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O22_2	35651_3	k141_35651	1354	2316	+	963	8	0.00727524	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O22_2	189438_1	k141_189438	135	1100	-	966	3	0.00271974	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O22_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O22_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O22_2	21695_27	k141_21695	28220	29311	+	1092	0	0	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O22_2	182873_1	k141_182873	234	1304	-	1071	2	0.0016354	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O2_2	189438_3	k141_189438	1904	2902	-	999	23	0.038096	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O2_2	111070_2	k141_111070	155	1072	-	918	0	0	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O2_2	21695_25	k141_21695	26354	27391	+	1038	3	0.00478234	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O2_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O2_2	182873_3	k141_182873	2131	3165	-	1035	9	0.0143886	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O2_2	189438_2	k141_189438	1114	1902	-	789	31	0.0650132	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O2_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O2_2	94081_2	k141_94081	469	1260	+	792	3	0.00626777	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O2_2	21695_26	k141_21695	27411	28202	+	792	15	0.0313388	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O2_2	182873_2	k141_182873	1320	2117	-	798	5	0.0103677	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O2_2	89708_7	k141_89708	5893	6684	-	792	4	0.00835702	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O2_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O2_2	189438_1	k141_189438	135	1100	-	966	37	0.0633784	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O2_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O2_2	89708_6	k141_89708	4819	5874	-	1056	2	0.00313388	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O2_2	21695_27	k141_21695	28220	29311	+	1092	4	0.00606114	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O2_2	182873_1	k141_182873	234	1304	-	1071	6	0.00926998	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O4_2	189438_3	k141_189438	1904	2902	-	999	210	0.299349	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O4_2	111070_2	k141_111070	155	1072	-	918	19	0.0294738	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O4_2	21695_25	k141_21695	26354	27391	+	1038	1	0.00137191	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O4_2	89708_8	k141_89708	6701	7735	-	1035	18	0.024766	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O4_2	182873_3	k141_182873	2131	3165	-	1035	7	0.00963124	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O4_2	189438_2	k141_189438	1114	1902	-	789	154	0.277951	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O4_2	35651_2	k141_35651	547	1341	+	795	3	0.00537376	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O4_2	94081_2	k141_94081	469	1260	+	792	5	0.0089902	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O4_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O4_2	182873_2	k141_182873	1320	2117	-	798	0	0	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O4_2	89708_7	k141_89708	5893	6684	-	792	5	0.0089902	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O4_2	35651_3	k141_35651	1354	2316	+	963	1	0.00147876	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O4_2	189438_1	k141_189438	135	1100	-	966	219	0.322843	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O4_2	94081_3	k141_94081	1274	2242	+	969	3	0.00440882	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O4_2	89708_6	k141_89708	4819	5874	-	1056	12	0.0161824	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O4_2	21695_27	k141_21695	28220	29311	+	1092	2	0.00260815	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O4_2	182873_1	k141_182873	234	1304	-	1071	2	0.00265929	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O6_2	189438_3	k141_189438	1904	2902	-	999	10	0.00434156	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O6_2	111070_2	k141_111070	155	1072	-	918	0	0	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O6_2	21695_25	k141_21695	26354	27391	+	1038	1	0.000417844	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O6_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O6_2	182873_3	k141_182873	2131	3165	-	1035	4	0.00167622	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O6_2	189438_2	k141_189438	1114	1902	-	789	20	0.0109942	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O6_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O6_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O6_2	21695_26	k141_21695	27411	28202	+	792	7	0.0038334	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O6_2	182873_2	k141_182873	1320	2117	-	798	1	0.000543511	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O6_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O6_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O6_2	189438_1	k141_189438	135	1100	-	966	19	0.00853076	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O6_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O6_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O6_2	21695_27	k141_21695	28220	29311	+	1092	5	0.00198591	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
Capsule_11	O6_2	182873_1	k141_182873	234	1304	-	1071	3	0.00121491	Capsule_11.k141_182873_1/4-330	Capsule_11.k141_182873_1	363.6
Capsule_11	O8_2	189438_3	k141_189438	1904	2902	-	999	51	0.0429973	Capsule_11.k141_189438_3/1-328	Capsule_11.k141_189438_3	481.7
Capsule_11	O8_2	111070_2	k141_111070	155	1072	-	918	15	0.0137621	Capsule_11.k141_111070_2/3-301	Capsule_11.k141_111070_2	459.1
Capsule_11	O8_2	21695_25	k141_21695	26354	27391	+	1038	0	0	Capsule_11.k141_21695_25/1-337	Capsule_11.k141_21695_25	444.2
Capsule_11	O8_2	89708_8	k141_89708	6701	7735	-	1035	0	0	Capsule_11.k141_89708_8/1-338	Capsule_11.k141_89708_8	428.5
Capsule_11	O8_2	182873_3	k141_182873	2131	3165	-	1035	2	0.00162752	Capsule_11.k141_182873_3/1-338	Capsule_11.k141_182873_3	427.4
Capsule_11	O8_2	189438_2	k141_189438	1114	1902	-	789	23	0.024552	Capsule_11.k141_189438_2/3-262	Capsule_11.k141_189438_2	433.9
Capsule_11	O8_2	35651_2	k141_35651	547	1341	+	795	0	0	Capsule_11.k141_35651_2/5-264	Capsule_11.k141_35651_2	419.8
Capsule_11	O8_2	94081_2	k141_94081	469	1260	+	792	0	0	Capsule_11.k141_94081_2/2-263	Capsule_11.k141_94081_2	418.1
Capsule_11	O8_2	21695_26	k141_21695	27411	28202	+	792	0	0	Capsule_11.k141_21695_26/4-263	Capsule_11.k141_21695_26	348.7
Capsule_11	O8_2	182873_2	k141_182873	1320	2117	-	798	2	0.00211088	Capsule_11.k141_182873_2/6-265	Capsule_11.k141_182873_2	331.8
Capsule_11	O8_2	89708_7	k141_89708	5893	6684	-	792	0	0	Capsule_11.k141_89708_7/4-263	Capsule_11.k141_89708_7	330.6
Capsule_11	O8_2	35651_3	k141_35651	1354	2316	+	963	0	0	Capsule_11.k141_35651_3/2-315	Capsule_11.k141_35651_3	564.9
Capsule_11	O8_2	189438_1	k141_189438	135	1100	-	966	73	0.0636477	Capsule_11.k141_189438_1/2-315	Capsule_11.k141_189438_1	528.2
Capsule_11	O8_2	94081_3	k141_94081	1274	2242	+	969	0	0	Capsule_11.k141_94081_3/4-317	Capsule_11.k141_94081_3	524.8
Capsule_11	O8_2	89708_6	k141_89708	4819	5874	-	1056	0	0	Capsule_11.k141_89708_6/4-321	Capsule_11.k141_89708_6	374.5
Capsule_11	O8_2	21695_27	k141_21695	28220	29311	+	1092	0	0	Capsule_11.k141_21695_27/4-329	Capsule_11.k141_21695_27	371.3
